geo type,geography,year,category,value
county,Washington,2022-12,Unreported,12
county,Windham,2022-12,Hispanic,*
county,Windham,2022-12,Native American,0
county,Windham,2022-12,Non Hispanic,309
county,Windham,2022-12,Unknown,*
county,Windham,2022-12,Unreported,71
county,Windsor,2022-12,Hispanic,*
county,Windsor,2022-12,Native American,0
county,Windsor,2022-12,Non Hispanic,454
county,Windsor,2022-12,Unknown,*
county,Windsor,2022-12,Unreported,24
county,Addison,2022-11,Hispanic,10
county,Addison,2022-11,Native American,0
county,Addison,2022-11,Non Hispanic,335
county,Addison,2022-11,Unknown,0
county,Addison,2022-11,Unreported,48
county,Bennington,2022-11,Hispanic,*
county,Bennington,2022-11,Native American,0
county,Bennington,2022-11,Non Hispanic,498
county,Bennington,2022-11,Unknown,*
county,Bennington,2022-11,Unreported,51
county,Caledonia,2022-11,Hispanic,*
county,Caledonia,2022-11,Native American,0
county,Caledonia,2022-11,Non Hispanic,528
county,Caledonia,2022-11,Unknown,*
county,Caledonia,2022-11,Unreported,45
county,Chittenden,2022-11,Hispanic,*
county,Chittenden,2022-11,Native American,0
county,Chittenden,2022-11,Non Hispanic,1238
county,Chittenden,2022-11,Unknown,*
county,Chittenden,2022-11,Unreported,115
county,Essex,2022-11,Hispanic,0
county,Essex,2022-11,Native American,0
county,Essex,2022-11,Non Hispanic,73
county,Essex,2022-11,Unknown,0
county,Essex,2022-11,Unreported,0
county,Franklin,2022-11,Hispanic,*
county,Franklin,2022-11,Native American,0
county,Franklin,2022-11,Non Hispanic,512
county,Franklin,2022-11,Unknown,*
county,Franklin,2022-11,Unreported,47
county,Grand Isle,2022-11,Hispanic,*
county,Grand Isle,2022-11,Native American,0
county,Grand Isle,2022-11,Non Hispanic,58
county,Grand Isle,2022-11,Unknown,0
county,Grand Isle,2022-11,Unreported,*
county,Lamoille,2022-11,Hispanic,*
county,Lamoille,2022-11,Native American,0
county,Lamoille,2022-11,Non Hispanic,325
county,Lamoille,2022-11,Unknown,*
county,Lamoille,2022-11,Unreported,10
county,Orange,2022-11,Hispanic,*
county,Orange,2022-11,Native American,0
county,Orange,2022-11,Non Hispanic,187
county,Orange,2022-11,Unknown,0
county,Orange,2022-11,Unreported,*
county,Orleans,2022-11,Hispanic,*
county,Orleans,2022-11,Native American,0
county,Orleans,2022-11,Non Hispanic,367
county,Orleans,2022-11,Unknown,*
county,Orleans,2022-11,Unreported,20
county,Rutland,2022-11,Hispanic,*
county,Rutland,2022-11,Native American,0
county,Rutland,2022-11,Non Hispanic,800
county,Rutland,2022-11,Unknown,*
county,Rutland,2022-11,Unreported,26
county,Washington,2022-11,Hispanic,*
county,Washington,2022-11,Native American,0
county,Washington,2022-11,Non Hispanic,323
county,Washington,2022-11,Unknown,*
county,Washington,2022-11,Unreported,13
county,Windham,2022-11,Hispanic,*
county,Windham,2022-11,Native American,0
county,Windham,2022-11,Non Hispanic,311
county,Windham,2022-11,Unknown,*
county,Windham,2022-11,Unreported,65
county,Windsor,2022-11,Hispanic,*
county,Windsor,2022-11,Native American,0
county,Windsor,2022-11,Non Hispanic,466
county,Windsor,2022-11,Unknown,*
county,Windsor,2022-11,Unreported,22
county,Addison,2022-10,Hispanic,10
county,Addison,2022-10,Native American,0
county,Addison,2022-10,Non Hispanic,328
county,Addison,2022-10,Unknown,0
county,Addison,2022-10,Unreported,46
county,Bennington,2022-10,Hispanic,*
county,Bennington,2022-10,Native American,0
county,Bennington,2022-10,Non Hispanic,497
county,Bennington,2022-10,Unknown,*
county,Bennington,2022-10,Unreported,46
county,Caledonia,2022-10,Hispanic,*
county,Caledonia,2022-10,Native American,0
county,Caledonia,2022-10,Non Hispanic,526
county,Caledonia,2022-10,Unknown,*
county,Caledonia,2022-10,Unreported,38
county,Chittenden,2022-10,Hispanic,*
county,Chittenden,2022-10,Native American,0
county,Chittenden,2022-10,Non Hispanic,1215
county,Chittenden,2022-10,Unknown,*
county,Chittenden,2022-10,Unreported,113
county,Essex,2022-10,Hispanic,0
county,Essex,2022-10,Native American,0
county,Essex,2022-10,Non Hispanic,*
county,Essex,2022-10,Unknown,0
county,Essex,2022-10,Unreported,0
county,Franklin,2022-10,Hispanic,*
county,Franklin,2022-10,Native American,0
county,Franklin,2022-10,Non Hispanic,515
county,Franklin,2022-10,Unknown,*
