geo type,geography,year,category,value
AHSD,Morrisville District,2022-07,Toddler,48
AHSD,Newport District,2022-07,Infant,47
AHSD,Newport District,2022-07,Preschool,153
AHSD,Newport District,2022-07,School,145
AHSD,Newport District,2022-07,Toddler,45
AHSD,Rutland District,2022-07,Infant,135
AHSD,Rutland District,2022-07,Preschool,326
AHSD,Rutland District,2022-07,School,313
AHSD,Rutland District,2022-07,Toddler,99
AHSD,Springfield District,2022-07,Infant,55
AHSD,Springfield District,2022-07,Preschool,189
AHSD,Springfield District,2022-07,School,150
AHSD,Springfield District,2022-07,Toddler,49
AHSD,St. Albans District,2022-07,Infant,78
AHSD,St. Albans District,2022-07,Preschool,231
AHSD,St. Albans District,2022-07,School,260
AHSD,St. Albans District,2022-07,Toddler,83
AHSD,St. Johnsbury District,2022-07,Infant,81
AHSD,St. Johnsbury District,2022-07,Preschool,243
AHSD,St. Johnsbury District,2022-07,School,237
AHSD,St. Johnsbury District,2022-07,Toddler,74
state,Vermont,2023-06,Infant,1026
state,Vermont,2023-06,Preschool,3095
state,Vermont,2023-06,School,2773
state,Vermont,2023-06,Toddler,840
state,Vermont,2023-05,Infant,1032
state,Vermont,2023-05,Preschool,2953
state,Vermont,2023-05,School,2252
state,Vermont,2023-05,Toddler,825
state,Vermont,2023-04,Infant,1046
state,Vermont,2023-04,Preschool,2953
state,Vermont,2023-04,School,2336
state,Vermont,2023-04,Toddler,816
state,Vermont,2023-03,Infant,1036
state,Vermont,2023-03,Preschool,2881
state,Vermont,2023-03,School,2241
state,Vermont,2023-03,Toddler,815
state,Vermont,2023-02,Infant,1027
state,Vermont,2023-02,Preschool,2837
state,Vermont,2023-02,School,2234
state,Vermont,2023-02,Toddler,838
state,Vermont,2023-01,Infant,1007
state,Vermont,2023-01,Preschool,2779
state,Vermont,2023-01,School,2160
state,Vermont,2023-01,Toddler,859
state,Vermont,2022-12,Infant,993
state,Vermont,2022-12,Preschool,2698
state,Vermont,2022-12,School,2161
state,Vermont,2022-12,Toddler,876
state,Vermont,2022-11,Infant,1029
state,Vermont,2022-11,Preschool,2674
state,Vermont,2022-11,School,2140
state,Vermont,2022-11,Toddler,892
state,Vermont,2022-10,Infant,1031
state,Vermont,2022-10,Preschool,2638
state,Vermont,2022-10,School,2073
state,Vermont,2022-10,Toddler,913
state,Vermont,2022-09,Infant,1025
state,Vermont,2022-09,Preschool,2695
state,Vermont,2022-09,School,2104
state,Vermont,2022-09,Toddler,919
state,Vermont,2022-08,Infant,980
state,Vermont,2022-08,Preschool,2946
state,Vermont,2022-08,School,2546
state,Vermont,2022-08,Toddler,896
state,Vermont,2022-07,Infant,895
state,Vermont,2022-07,Preschool,2822
state,Vermont,2022-07,School,2327
